Timestep: 0 s
0,0,23.69
0,1,24.44
0,2,24.31
0,3,24.44
0,4,25.13
0,5,24.5
0,6,24.13
0,7,23.63
0,8,23.13
1,0,24.38
1,1,24.69
1,2,24.69
1,3,25.13
1,4,25.75
1,5,23.75
1,6,23.19
1,7,22.81
1,8,22.63
2,0,24.94
2,1,25.25
2,2,27.13
2,3,24.63
2,4,24.31
2,5,24.69
2,6,23.94
2,7,23.25
2,8,22.75
3,0,27.56
3,1,26.81
3,2,27.69
3,3,26.75
3,4,24.88
3,5,25.88
3,6,25.19
3,7,23.44
3,8,23.0
4,0,27.25
4,1,30.94
4,2,30.31
4,3,25.5
4,4,25.5
4,5,24.69
4,6,24.69
4,7,23.69
4,8,23.25
5,0,33.5
5,1,30.94
5,2,32.19
5,3,30.75
5,4,28.06
5,5,26.44
5,6,24.31
5,7,24.38
5,8,23.44
6,0,33.75
6,1,36.88
6,2,33.38
6,3,30.31
6,4,27.19
6,5,27.44
6,6,25.13
6,7,24.69
6,8,23.69
7,0,41.13
7,1,37.31
7,2,35.25
7,3,30.38
7,4,28.63
7,5,26.69
7,6,25.81
7,7,25.31
7,8,25.0
8,0,37.69
8,1,32.5
8,2,36.06
8,3,34.81
8,4,30.56
8,5,26.19
8,6,25.94
8,7,25.69
8,8,24.69
0,0,23.84
0,1,24.39
0,2,24.39
0,3,24.56
0,4,25.04
0,5,24.46
0,6,24.03
0,7,23.55
0,8,23.13
1,0,24.42
1,1,24.71
1,2,24.89
1,3,25.05
1,4,25.34
1,5,24.02
1,6,23.38
1,7,22.96
1,8,22.72
2,0,25.17
2,1,25.49
2,2,26.59
2,3,25.04
2,4,24.57
2,5,24.62
2,6,23.98
2,7,23.26
2,8,22.82
3,0,27.28
3,1,27.16
3,2,27.66
3,3,26.44
3,4,25.14
3,5,25.52
3,6,24.91
3,7,23.56
3,8,23.06
4,0,28.16
4,1,30.24
4,2,29.85
4,3,26.48
4,4,25.68
4,5,25.02
4,6,24.63
4,7,23.78
4,8,23.3
5,0,32.8
5,1,31.69
5,2,31.86
5,3,30.13
5,4,27.84
5,5,26.33
5,6,24.62
5,7,24.28
5,8,23.55
6,0,34.58
6,1,35.82
6,2,33.39
6,3,30.38
6,4,27.69
6,5,27.08
6,6,25.29
6,7,24.68
6,8,23.89
7,0,39.71
7,1,36.9
7,2,34.88
7,3,31.02
7,4,28.72
7,5,26.82
7,6,25.81
7,7,25.29
7,8,24.89
8,0,37.5
8,1,33.77
8,2,35.52
8,3,34.08
8,4,30.35
8,5,26.64
8,6,25.95
8,7,25.59
8,8,24.81
0,0,23.96
0,1,24.38
0,2,24.46
0,3,24.63
0,4,24.96
0,5,24.43
0,6,23.96
0,7,23.5
0,8,23.13
1,0,24.48
1,1,24.76
1,2,24.99
1,3,25.03
1,4,25.1
1,5,24.17
1,6,23.53
1,7,23.07
1,8,22.8
2,0,25.34
2,1,25.65
2,2,26.31
2,3,25.26
2,4,24.75
2,5,24.59
2,6,24.0
2,7,23.3
2,8,22.89
3,0,27.2
3,1,27.33
3,2,27.58
3,3,26.35
3,4,25.29
3,5,25.3
3,6,24.73
3,7,23.63
3,8,23.12
4,0,28.69
4,1,29.9
4,2,29.55
4,3,27.03
4,4,25.88
4,5,25.21
4,6,24.63
4,7,23.85
4,8,23.36
5,0,32.48
5,1,31.98
5,2,31.62
5,3,29.78
5,4,27.7
5,5,26.26
5,6,24.81
5,7,24.25
5,8,23.64
6,0,34.92
6,1,35.21
6,2,33.28
6,3,30.46
6,4,27.99
6,5,26.9
6,6,25.38
6,7,24.69
6,8,24.03
7,0,38.71
7,1,36.53
7,2,34.6
7,3,31.36
7,4,28.84
7,5,26.92
7,6,25.83
7,7,25.27
7,8,24.83
8,0,37.33
8,1,34.56
8,2,35.14
8,3,33.54
8,4,30.18
8,5,26.95
8,6,25.98
8,7,25.52
8,8,24.89
0,0,24.06
0,1,24.4
0,2,24.53
0,3,24.69
0,4,24.88
0,5,24.41
0,6,23.93
0,7,23.47
0,8,23.14
1,0,24.56
1,1,24.82
1,2,25.04
1,3,25.02
1,4,24.97
1,5,24.26
1,6,23.64
1,7,23.16
1,8,22.88
2,0,25.48
2,1,25.76
2,2,26.16
2,3,25.39
2,4,24.87
2,5,24.58
2,6,24.02
2,7,23.35
2,8,22.95
3,0,27.21
3,1,27.41
3,2,27.49
3,3,26.35
3,4,25.4
3,5,25.18
3,6,24.6
3,7,23.68
3,8,23.18
4,0,29.01
4,1,29.72
4,2,29.35
4,3,27.33
4,4,26.06
4,5,25.32
4,6,24.64
4,7,23.9
4,8,23.42
5,0,32.33
5,1,32.05
5,2,31.42
5,3,29.57
5,4,27.62
5,5,26.22
5,6,24.93
5,7,24.26
5,8,23.72
6,0,35.01
6,1,34.81
6,2,33.13
6,3,30.51
6,4,28.17
6,5,26.82
6,6,25.45
6,7,24.72
6,8,24.14
7,0,37.97
7,1,36.2
7,2,34.38
7,3,31.52
7,4,28.96
7,5,27.01
7,6,25.86
7,7,25.25
7,8,24.81
8,0,37.17
8,1,35.04
8,2,34.87
8,3,33.15
8,4,30.06
8,5,27.17
8,6,26.03
8,7,25.48
8,8,24.95
0,0,24.15
0,1,24.43
0,2,24.59
0,3,24.72
0,4,24.82
0,5,24.39
0,6,23.9
0,7,23.46
0,8,23.15
1,0,24.64
1,1,24.87
1,2,25.08
1,3,25.02
1,4,24.89
1,5,24.31
1,6,23.72
1,7,23.23
1,8,22.95
2,0,25.6
2,1,25.85
2,2,26.08
2,3,25.47
2,4,24.95
2,5,24.59
2,6,24.03
2,7,23.4
2,8,23.01
3,0,27.25
3,1,27.46
3,2,27.42
3,3,26.39
3,4,25.49
3,5,25.11
3,6,24.52
3,7,23.71
3,8,23.24
4,0,29.22
4,1,29.63
4,2,29.21
4,3,27.51
4,4,26.21
4,5,25.4
4,6,24.67
4,7,23.94
4,8,23.48
5,0,32.25
5,1,32.02
5,2,31.25
5,3,29.44
5,4,27.59
5,5,26.21
5,6,25.01
5,7,24.29
5,8,23.79
6,0,34.97
6,1,34.52
6,2,32.97
6,3,30.54
6,4,28.29
6,5,26.79
