Timestep: 0 s
0,0,30.94
0,1,34.81
0,2,33.19
0,3,32.19
0,4,31.44
0,5,28.31
0,6,25.88
0,7,23.44
0,8,21.69
1,0,31.44
1,1,32.56
1,2,31.38
1,3,31.44
1,4,31.63
1,5,25.31
1,6,23.13
1,7,21.56
1,8,20.63
2,0,30.06
2,1,30.38
2,2,34.31
2,3,27.75
2,4,25.94
2,5,25.06
2,6,22.69
2,7,20.75
2,8,19.56
3,0,30.69
3,1,29.19
3,2,29.75
3,3,27.50
3,4,24.31
3,5,24.06
3,6,21.56
3,7,19.56
3,8,18.38
4,0,26.63
4,1,29.38
4,2,28.25
4,3,22.94
4,4,22.94
4,5,21.31
4,6,19.25
4,7,17.38
4,8,16.00
5,0,27.06
5,1,26.06
5,2,26.06
5,3,24.75
5,4,22.19
5,5,20.06
5,6,18.38
5,7,15.06
5,8,14.31
6,0,25.06
6,1,25.31
6,2,24.06
6,3,22.56
6,4,20.63
6,5,18.44
6,6,16.31
6,7,13.00
6,8,11.88
7,0,24.25
7,1,23.63
7,2,22.94
7,3,21.44
7,4,19.63
7,5,17.94
7,6,14.75
7,7,10.69
7,8,4.94
8,0,23.25
8,1,22.38
8,2,22.31
8,3,21.00
8,4,19.13
8,5,17.44
8,6,14.13
8,7,9.75
8,8,6.75

Timestep: 1 s
0,0,31.06
0,1,34.88
0,2,33.44
0,3,32.44
0,4,31.63
0,5,28.50
0,6,26.00
0,7,23.50
0,8,21.75
1,0,31.56
1,1,32.75
1,2,31.63
1,3,31.56
1,4,31.75
1,5,25.44
1,6,23.19
1,7,21.69
1,8,20.75
2,0,30.25
2,1,30.63
2,2,34.50
2,3,27.88
2,4,26.00
2,5,25.19
2,6,22.75
2,7,20.81
2,8,19.56
3,0,30.94
3,1,29.38
3,2,29.88
3,3,27.63
3,4,24.38
3,5,24.06
3,6,21.63
3,7,19.63
3,8,18.50
4,0,26.75
4,1,29.44
4,2,28.38
4,3,23.00
4,4,23.00
4,5,21.31
4,6,19.31
4,7,17.44
4,8,16.06
5,0,27.13
5,1,26.06
5,2,26.13
5,3,24.81
5,4,22.25
5,5,20.06
5,6,18.38
5,7,15.13
5,8,14.44
6,0,25.13
6,1,25.38
6,2,24.13
6,3,22.63
6,4,20.63
6,5,18.38
6,6,16.31
6,7,13.13
6,8,11.94
7,0,24.25
7,1,23.69
